"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"J35IKRRR","newspaperArticle","1862","","Groceries for Passover","The New York Herald","","None","","http://chroniclingamerica.loc.gov/lccn/sn83030313/1862-04-05/ed-1/seq-2/#date1=1836&index=12&date2=1865&searchType=advanced&language=&sequence=0&words=passover&proxdistance=5&sort=relevance&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=29","","1862-04-05","2016-06-20 04:18:06","2016-06-20 04:18:30","2016-06-20 04:18:06","2","","","","","","","","","","","","New York, N.Y","eng","","","","","chroniclingamerica.loc.gov","","","","/Users/lauranewmaneckstein/Documents/Zotero/1862_The New York herald_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/SAABXSC8/seq-2.html","","","New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Advertisements","","","",""
"B4KW9T33","newspaperArticle","1849","","Notice to the Israelites","The New York Herald","","None","","http://chroniclingamerica.loc.gov/lccn/sn83030313/1849-03-08/ed-1/seq-3/#date1=1836&index=16&date2=1865&searchType=advanced&language=&sequence=0&words=Passover&proxdistance=5&sort=relevance&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=29","","1849-03-08","2016-06-20 04:18:41","2016-06-20 04:19:01","2016-06-20 04:18:41","","","","","","","","","","","","","New York, N.Y","eng","","","","","chroniclingamerica.loc.gov","","","","/Users/lauranewmaneckstein/Documents/Zotero/1849_The New York herald.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/4X8T5XIZ/seq-3.html","","","New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Advertisements","","","",""
"99N2TGB6","newspaperArticle","1848","","Notice–Indigent Families of the Jewish","The New York Herald","","None","","http://chroniclingamerica.loc.gov/lccn/sn83030313/1848-04-17/ed-1/seq-3/#date1=1836&index=17&date2=1865&searchType=advanced&language=&sequence=0&words=Passover&proxdistance=5&sort=relevance&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=29","","1848-04-17","2016-06-20 04:19:27","2016-06-20 04:20:07","2016-06-20 04:19:27","","","","","","","","","","","","","New York, N.Y","eng","","","","","chroniclingamerica.loc.gov","","","","/Users/lauranewmaneckstein/Documents/Zotero/1848_The New York herald.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/9KPXBHXC/seq-3.html","","","New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Advertisements","","","",""
"KXJD434S","newspaperArticle","1854","","For the Passover","The New York Herald","","None","","http://chroniclingamerica.loc.gov/lccn/sn83030313/1854-04-01/ed-1/seq-7/#date1=1836&index=19&date2=1865&searchType=advanced&language=&sequence=0&words=PASSOVER&proxdistance=5&sort=relevance&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=29","","1854-04-01","2016-06-20 04:20:32","2016-06-20 04:20:54","2016-06-20 04:20:32","","","","","","","","","","","","","New York, N.Y","eng","","","","","chroniclingamerica.loc.gov","","","","/Users/lauranewmaneckstein/Documents/Zotero/1854_The New York herald_4.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/7EBWBENQ/seq-7.html","","","New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Advertisements","","","",""
"ATJZ7XFS","newspaperArticle","1842","","Notice","The New York Herald","","None","","http://chroniclingamerica.loc.gov/lccn/sn83030313/1842-03-12/ed-1/seq-3/#date1=1836&index=13&date2=1865&searchType=advanced&language=&sequence=0&words=Passover&proxdistance=5&sort=relevance&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=29","","1842-03-12","2016-06-20 04:23:32","2016-06-20 04:23:54","2016-06-20 04:23:32","","","","","","","","","","","","","New York, N.Y","eng","","","","","chroniclingamerica.loc.gov","","","","/Users/lauranewmaneckstein/Documents/Zotero/1842_The New York herald.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/WJEXB5X9/seq-3.html","","","New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Advertisements","","","",""
"C76CZG52","newspaperArticle","1854","","For the Passover","The New York Herald","","None","","http://chroniclingamerica.loc.gov/lccn/sn83030313/1854-04-03/ed-1/seq-7/#date1=1836&index=0&date2=1865&searchType=advanced&language=&sequence=0&words=PASSOVER&proxdistance=5&sort=relevance&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=30","","1854-04-03","2016-06-20 04:32:35","2016-06-20 04:33:00","2016-06-20 04:32:35","","","","","","","","","","","","","New York, N.Y","eng","","","","","chroniclingamerica.loc.gov","","","","/Users/lauranewmaneckstein/Documents/Zotero/1854_The New York herald_5.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/BXX3RN32/seq-7.html","","","New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Advertisements","","","",""
"6Z4MMJZD","newspaperArticle","1856","","I have just recieved a large lot of Dutch","The New York Herald","","None","","http://chroniclingamerica.loc.gov/lccn/sn83030313/1856-04-24/ed-1/seq-2/#date1=1836&index=1&date2=1865&searchType=advanced&language=&sequence=0&words=Passover&proxdistance=5&sort=relevance&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=30","","1856-04-24","2016-06-20 04:33:31","2016-06-20 04:34:27","2016-06-20 04:33:31","2","","","","","","","","","","","","New York, N.Y","eng","","","","","chroniclingamerica.loc.gov","","","","/Users/lauranewmaneckstein/Documents/Zotero/1856_The New York herald.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/3DMHEISV/seq-2.html","","","New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333","","","","","","","","","","","","","","","","","","","","Morning","","","","","","","","","","","","","","","","","","","","","","Advertisements","","","",""
"RN5ZRFZ9","newspaperArticle","1855","","The Jewish Passover","Weekly Indiana State Sentinel","","2334-5691","","http://chroniclingamerica.loc.gov/lccn/sn82014286/1855-04-05/ed-1/seq-2/#date1=1836&index=1&date2=1865&searchType=advanced&language=&sequence=0&words=Passover&proxdistance=5&sort=relevance&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=22","","1855-04-05","2016-06-20 04:39:26","2016-06-20 04:40:01","2016-06-20 04:39:26","","","","","","","","","","","","","Indianapolis, Indiana","eng","","","","","chroniclingamerica.loc.gov","","","","/Users/lauranewmaneckstein/Documents/Zotero/1855_Weekly Indiana State sentinel_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/3PNNSUAC/seq-2.html","","","Indiana--Indianapolis.--fast--(OCoLC)fst01205182; Indianapolis (Ind.)--Newspapers.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I296PCAM","newspaperArticle","1858","","The Passover","The Washington Union","","None","","http://chroniclingamerica.loc.gov/lccn/sn82006534/1858-04-03/ed-1/seq-3/#date1=1836&index=11&date2=1865&searchType=advanced&language=&sequence=0&words=Passov&proxdistance=5&sort=relevance&state=&state=Alabama&state=Arizona&state=Arkansas&state=California&state=Colorado&state=Connecticut&state=District+of+Columbia&state=Florida&state=Georgia&state=Hawaii&state=Idaho&state=Illinois&state=Indiana&state=Iowa&state=Kansas&state=Kentucky&state=Louisiana&state=Maryland&state=Massachusetts&state=Michigan&state=Minnesota&state=Mississippi&state=Missouri&state=Montana&state=Nebraska&state=Nevada&state=New+Mexico&state=New+York&state=North+Carolina&state=North+Dakota&state=Ohio&state=Oklahoma&state=Oregon&state=Pennsylvania&state=Piedmont&state=South+Carolina&state=South+Dakota&state=Tennessee&state=Texas&state=Utah&state=Vermont&state=Virginia&state=Washington&state=West+Virginia&rows=20&ortext=passover%2C+pesach%2C+matzah%2C+matzoh%2C+matza%2C+matzo&proxtext=&phrasetext=&andtext=&dateFilterType=yearRange&page=32","","1858-04-03","2016-06-20 04:41:55","2016-06-20 04:42:18","2016-06-20 04:41:55","","","","","","","","","","","","","Washington, D.C.","eng","","","","","chroniclingamerica.loc.gov","","","","/Users/lauranewmaneckstein/Documents/Zotero/1858_The Washington union_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/Z2TTEWHP/seq-3.html","","","Washington (D.C.)--fast--(OCoLC)fst01204505; Washington (D.C.)--Newspapers.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E4DBXB7H","newspaperArticle","1853","","Hebrew Fast Day","Richmond Enquirer","","None","","http://chroniclingamerica.loc.gov/lccn/sn84024735/1853-10-25/ed-1/seq-4/#date1=1836&index=3&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+Day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=4","","1853-10-25","2016-06-21 19:36:04","2016-06-21 19:36:42","2016-06-21 19:36:04","","","","","","","","","","","","","Richmond, Virginia","eng","","","","","chroniclingamerica.loc.gov","","","","/Users/lauranewmaneckstein/Documents/Zotero/1853_Richmond enquirer.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/VDFJGZ86/seq-4.html","","","Henrico County (Va.)--Newspapers.; Richmond County (Va.)--Newspapers.; Richmond (Va.)--Newspapers.; Virginia--Henrico County.--fast--(OCoLC)fst01218953; Virginia--Richmond County.--fast--(OCoLC)fst01223627; Virginia--Richmond.--fast--(OCoLC)fst01205345","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
