Key	Item Type	Publication Year	Holiday	latitude	longitude	Author	Title	Publication Title	ISBN	ISSN	DOI	Url	Abstract Note	Date	Date Added	Date Modified	Access Date	Pages	Num Pages	Issue	Volume	Number Of Volumes	Journal Abbreviation	Short Title	Series	Series Number	Series Text	Series Title	Publisher	Place	Language	Rights	Type	Archive	Archive Location	Library Catalog	Call Number	Extra	Notes	File Attachments	Link Attachments	Manual Tags	Automatic Tags	Editor	Series Editor	Translator	Contributor	Attorney Agent	Book Author	Cast Member	Commenter	Composer	Cosponsor	Counsel	Interviewer	Producer	Recipient	Reviewed Author	Scriptwriter	Words By	Guest	Number	Edition	Running Time	Scale	Medium	Artwork Size	Filing Date	Application Number	Assignee	Issuing Authority	Country	Meeting Name	Conference Name	Court	References	Reporter	Legal Status	Priority Numbers	Programming Language	Version	System	Code	Code Number	Section	Session	Committee	History	Legislative Body
HVC9DDVS	newspaperArticle	1865	Day of Atonement	39.290385	-76.612189		[Yom Kippur Notice]	Baltimore Daily Commercial		2378-0444		http://chroniclingamerica.loc.gov/lccn/sn83009569/1865-10-02/ed-1/seq-1/#date1=1836&index=49&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+Day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=3		1865-10-02	6/21/16 19:20	6/22/16 17:03	6/21/16 19:20													"Baltimore, Maryland"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1865_Baltimore daily commercial_4.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/JNC7XGXV/seq-1.html			Baltimore (Md.)--Newspapers.; Maryland--Baltimore.--fast--(OCoLC)fst01204292																																														
3MWSDIPV	newspaperArticle	1859	Day of Atonement	40.712784	-74.005941		News From the West Indies	The New York Herald		None		http://chroniclingamerica.loc.gov/lccn/sn83030313/1859-11-15/ed-1/seq-1/#date1=1836&index=29&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=3		1859-11-15	6/21/16 19:22	6/21/16 19:23	6/21/16 19:22													"New York, N.Y"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1859_The New York herald.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/QRZKXEV7/seq-1.html			New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333																																														
WUB6PZ7X	newspaperArticle	1855	Day of Atonement	33.789577	-81.929558		Jewish Day of Atonement	Edgefield Advertiser		2166-5613		http://chroniclingamerica.loc.gov/lccn/sn84026897/1855-10-17/ed-1/seq-1/#date1=1836&index=14&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=ATONEENT+DAY&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=4		1855-10-17	6/21/16 19:43	6/21/16 19:44	6/21/16 19:43													"Edgefield, South Carolina"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1855_Edgefield advertiser_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/JZG5R5GU/seq-1.html			Edgefield County (S.C.)--Newspapers.; Edgefield (S.C.)--Newspapers.; South Carolina--Edgefield County.--fast--(OCoLC)fst01215692; South Carolina--Edgefield.--fast--(OCoLC)fst01229449																																														
Z3ZVCHDI	newspaperArticle	1859	Day of Atonement	38.804836	-77.046921		Day of Atonement	Alexandria Gazette		1946-6153		http://chroniclingamerica.loc.gov/lccn/sn85025007/1859-10-10/ed-1/seq-3/#date1=1836&index=44&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=atone+day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=4		1859-10-10	6/21/16 19:52	6/21/16 19:52	6/21/16 19:52													"Alexandria, Virginia"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1859_Alexandria gazette.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/D9KUX5X8/seq-3.html			Alexandria County (Va.)--Newspapers.; Alexandria (Va.)--Newspapers.; Virginia--Alexandria County.--fast--(OCoLC)fst01225052; Virginia--Alexandria.--fast--(OCoLC)fst01206236																																														
QJX3VC8X	newspaperArticle	1840	Day of Atonement	40.712784	-74.005941		The Jewish Church	Morning Herald		None		http://chroniclingamerica.loc.gov/lccn/sn83030312/1840-09-30/ed-1/seq-2/#date1=1836&index=47&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atone+day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=4		1840-09-30	6/21/16 19:53	6/21/16 19:53	6/21/16 19:53													"New York, N.Y"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1840_Morning herald_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/7CQHVVXF/seq-2.html			New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333																																														
G954AJ5H	newspaperArticle	1864	Day of Atonement	39.768403	-86.158068		[Yom Kippur Notice]	Daily State Sentinel		2332-1040		http://chroniclingamerica.loc.gov/lccn/sn82015683/1864-10-07/ed-1/seq-3/#date1=1836&index=37&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=atone+day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=4		1864-10-07	6/21/16 19:54	6/22/16 17:03	6/21/16 19:54													"Indianapolis, Indiana"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1864_Daily State sentinel.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/UIFFWK8F/seq-3.html			Indiana--Indianapolis.--fast--(OCoLC)fst01205182; Indiana--Marion County.--fast--(OCoLC)fst01213920; Indianapolis (Ind.)--Newspapers.; Marion County (Ind.)--Newspapers.																																														
VDVSMS37	newspaperArticle	1863	Day of Atonement	40.712784	-74.005941		Financial and Commercial	The New York Herald		None		http://chroniclingamerica.loc.gov/lccn/sn83030313/1863-09-24/ed-1/seq-4/#date1=1836&index=18&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atone+Day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=5		1863-09-24	6/21/16 20:06	6/21/16 20:07	6/21/16 20:06	4												"New York, N.Y"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1863_The New York herald.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/B3FXEWMG/seq-4.html			New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333																																														
7WXW6656	newspaperArticle	1865	Day of Atonement	39.290385	-76.612189		Correspondence: Letter from Philadelphia	Baltimore Daily Commercial		2378-0444		http://chroniclingamerica.loc.gov/lccn/sn83009569/1865-10-05/ed-1/seq-1/#date1=1836&index=18&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=atonement+day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=3		1865-10-05	6/21/16 20:16	6/21/16 20:16	6/21/16 20:16													"Baltimore, Maryland"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1865_Baltimore daily commercial_5.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/3KQ3NNUC/seq-1.html			Baltimore (Md.)--Newspapers.; Maryland--Baltimore.--fast--(OCoLC)fst01204292																																														
A2ZQJ9MQ	newspaperArticle	1859	Day of Atonement	37.540725	-77.436048		Correspondence of the Richmond Dispatch	The Daily Dispatch		2157-1260		http://chroniclingamerica.loc.gov/lccn/sn84024738/1859-10-11/ed-1/seq-2/#date1=1836&index=13&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=atonement+day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=3		1859-10-11	6/21/16 20:17	6/21/16 20:17	6/21/16 20:17													"Richmond, Virginia"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1859_The daily dispatch_3.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/SVS59DS4/seq-2.html			Richmond (Va.)--Newspapers.; Virginia--Richmond.--fast--(OCoLC)fst01205345																																														
UK45DRU6	newspaperArticle	1849	Day of Atonement	40.712784	-74.005941		Religious Intelligence: The Yom Kippur of the Jews	The New York Herald		None		http://chroniclingamerica.loc.gov/lccn/sn83030313/1849-09-23/ed-1/seq-2/#date1=1836&index=41&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=atone+atonement+day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=3		1849-09-23	6/21/16 20:26	6/21/16 20:27	6/21/16 20:26													"New York, N.Y"	eng					chroniclingamerica.loc.gov				/Users/lauranewmaneckstein/Documents/Zotero/1849_The New York herald_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/8DAJ5GKT/seq-2.html			New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333																																														
